5.88,6.2,0
5.7,3.59,1
3.42,4.47,2
7.55,7.67,0
7.16,2.65,1
3.25,0.55,2
6.63,5.13,0
7.69,3.85,1
3.29,0.29,2
6.93,6.06,0
7.85,1.57,1
6.61,3.29,2
5.99,6.04,0
8.02,4.34,1
5.2,1.83,2
5.63,7.22,0
8.02,4.22,1
4.68,3.76,2
4.21,5.87,0
7.54,3.78,1
4.72,2.09,2
6.1,7.7,0
7.85,1.74,1
2.83,2.06,2
3.88,4.2,0
7.58,0.61,1
5.38,4.21,2
5.0,7.58,0
5.69,4.03,1
1.5,2.27,2
6.01,6.69,0
10.08,2.87,1
4.78,4.78,2
4.52,5.74,0
7.26,2.51,1
3.41,0.71,2
1.57,5.43,0
5.74,3.95,1
5.58,0.19,2
4.68,7.84,0
7.99,3.68,1
4.75,3.55,2
5.36,6.48,0
5.83,3.47,1
3.48,3.88,2
6.05,5.23,0
8.26,2.99,1
2.58,0.76,2
5.8,6.06,0
2.96,5.27,1
3.85,3.58,2
4.79,3.85,0
7.53,3.48,1
5.12,3.35,2
3.54,6.28,0
7.6,3.63,1
4.12,4.36,2
5.83,6.68,0
9.4,3.47,1
4.96,0.22,2
5.78,5.53,0
8.35,4.87,1
4.07,1.11,2
4.22,4.02,0
7.93,2.86,1
3.8,1.16,2
4.32,5.93,0
8.54,5.8,1
4.22,0.09,2
4.91,7.14,0
6.26,3.73,1
5.58,2.32,2
3.58,7.11,0
6.02,3.84,1
3.15,1.49,2
4.55,3.5,0
6.37,1.58,1
4.87,3.32,2
4.84,6.75,0
8.6,2.18,1
3.89,-0.15,2
4.65,7.16,0
5.45,2.87,1
3.98,2.02,2
4.32,6.35,0
3.87,3.96,1
4.81,1.22,2
4.69,2.87,0
6.7,4.09,1
2.92,1.33,2
5.49,4.44,0
6.29,3.01,1
3.7,0.88,2
3.94,6.78,0
7.8,4.71,1
4.35,2.27,2
4.7,4.77,0
6.21,4.69,1
5.24,4.33,2
3.72,6.55,0
7.26,4.39,1
3.8,2.36,2
4.1,6.0,0
7.51,2.39,1
3.84,1.11,2
2.27,5.11,0
6.34,2.46,1
1.84,1.5,2
3.92,5.69,0
5.84,3.66,1
5.33,1.07,2
6.42,5.55,0
6.22,5.05,1
3.94,4.03,2
4.99,3.7,0
6.37,4.68,1
5.54,-0.23,2
4.21,5.34,0
5.38,3.33,1
3.68,1.47,2
4.17,6.67,0
7.72,2.27,1
4.8,3.9,2
4.28,7.26,0
6.75,2.3,1
5.11,-0.53,2
4.76,7.46,0
8.2,6.75,1
4.84,1.37,2
4.62,4.35,0
6.89,2.72,1
2.16,-0.47,2
6.95,6.56,0
6.09,2.55,1
3.23,2.68,2
3.46,6.35,0
6.07,4.19,1
6.97,2.88,2
4.62,6.48,0
7.35,3.64,1
1.03,4.12,2
5.14,5.34,0
6.5,2.07,1
3.46,1.09,2
4.31,5.91,0
7.49,5.86,1
2.33,1.58,2
5.06,8.09,0
5.95,4.44,1
3.33,4.11,2
5.07,5.5,0
7.55,2.42,1
3.8,0.02,2
5.74,6.57,0
7.79,5.25,1
4.27,1.8,2
4.25,5.26,0
9.49,3.47,1
3.88,3.41,2
4.03,5.53,0
6.93,4.1,1
5.28,1.76,2
4.06,5.28,0
6.88,4.3,1
2.43,1.95,2
4.66,6.04,0
6.66,3.54,1
3.55,2.34,2
4.03,5.88,0
5.36,4.2,1
3.88,2.16,2
8.15,9.69,0
5.18,1.74,1
5.65,4.41,2
3.16,5.64,0
7.85,3.89,1
5.47,3.25,2
4.87,3.8,0
6.33,3.69,1
1.87,2.51,2
5.07,6.4,0
6.88,4.11,1
2.08,2.99,2
3.89,4.88,0
5.18,4.3,1
4.9,2.69,2
5.37,6.69,0
7.94,1.51,1
4.15,3.41,2
2.35,6.7,0
6.22,2.91,1
5.31,1.69,2
3.75,8.44,0
7.64,3.39,1
6.02,1.01,2
4.78,7.3,0
6.33,3.13,1
2.04,3.09,2
5.73,5.96,0
8.46,2.41,1
3.82,2.33,2
4.67,5.67,0
6.39,2.27,1
3.1,1.04,2
3.82,7.66,0
6.54,5.46,1
3.19,2.36,2
5.31,5.32,0
6.8,4.52,1
3.8,1.49,2
4.95,7.16,0
6.54,2.89,1
4.12,0.9,2
6.83,8.48,0
8.19,6.38,1
4.17,1.17,2
4.22,6.54,0
6.7,3.22,1
3.69,3.51,2
4.08,6.78,0
9.23,4.0,1
4.52,2.62,2
3.01,7.95,0
6.82,5.36,1
3.81,2.9,2
5.22,2.38,0
4.48,1.45,1
4.6,1.76,2
5.06,3.41,0
8.22,4.83,1
3.98,2.44,2
6.77,6.66,0
5.88,3.72,1
