2.06,3.48,7.21,15.69
6.37,3.01,7.27,15.34
1.18,1.2,5.42,0.66
7.37,3.81,-1.95,38.37
6.16,1.39,7.39,9.96
4.49,5.74,6.05,23.4
7.35,2.49,5.4,24.15
7.7,3.39,6.62,24.89
3.87,3.67,1.81,30.23
5.61,6.14,1.42,41.2
7.66,6.29,5.66,41.35
1.97,6.33,2.91,29.32
1.19,4.72,2.67,22.85
3.52,2.05,0.23,21.27
6.69,0.89,4.5,15.88
-1.34,5.89,3.26,14.21
4.44,6.41,2.86,35.16
1.46,7.97,0.65,39.08
5.48,6.83,4.34,26.12
6.32,0.83,8.06,3.9
1.9,3.43,3.03,12.64
7.42,4.78,0.69,33.7
3.53,1.94,5.78,6.83
6.52,5.01,5.95,33.47
5.42,8.23,3.42,36.05
-4.19,3.75,3.79,4.67
4.28,3.79,4.82,24.09
7.98,7.89,6.66,34.73
6.07,5.88,3.44,35.51
1.2,4.63,4.18,27.5
6.96,8.73,2.11,49.47
4.74,5.92,-0.62,27.05
9.49,3.35,2.0,35.34
3.08,4.72,3.61,31.82
3.82,4.94,2.74,18.7
1.59,1.43,7.5,-0.38
6.06,3.34,0.37,41.75
-0.1,8.11,3.49,41.74
8.83,5.85,9.41,32.11
3.96,5.17,8.43,16.86
3.62,3.14,2.86,14.41
4.56,1.21,3.2,17.82
2.35,2.71,0.18,20.97
4.96,3.51,4.28,26.3
2.78,2.61,4.09,9.05
4.69,4.31,11.15,15.33
3.04,-0.63,2.79,6.86
2.49,7.88,4.67,32.85
2.3,4.67,6.27,19.93
6.95,6.53,3.12,42.34
4.8,1.95,7.62,3.61
2.82,4.97,1.6,36.07
2.56,5.33,0.4,26.98
7.24,3.34,3.3,35.39
5.39,4.39,3.03,34.44
3.61,4.13,0.08,34.27
5.52,4.57,5.86,31.25
4.74,1.67,1.57,19.96
4.17,7.02,4.9,33.83
3.33,6.04,1.75,28.35
-3.01,4.91,3.53,7.12
5.68,4.43,3.87,25.25
7.56,3.57,7.14,26.46
3.59,3.94,5.62,10.66
7.35,1.33,-0.83,20.06
10.54,1.21,-3.88,39.58
-2.54,3.84,-0.17,19.96
3.37,3.64,1.9,27.79
1.24,7.16,4.26,23.84
2.06,1.89,11.31,-3.79
5.27,6.23,5.18,27.42
0.2,0.69,8.5,-8.0
2.39,6.0,4.56,23.15
6.19,7.64,3.48,39.55
7.5,4.81,2.3,32.17
2.27,0.78,3.24,11.3
5.63,8.3,1.87,49.68
3.22,8.11,3.52,40.24
5.34,8.75,1.79,49.52
4.46,2.54,7.35,8.87
1.64,9.51,2.39,47.47
3.75,3.8,6.16,14.47
6.27,4.05,2.65,30.69
2.63,8.5,7.27,31.27
4.29,9.55,3.09,47.26
2.11,7.07,0.57,32.2
0.19,2.81,2.77,8.83
7.11,5.74,-0.45,47.21
2.48,4.41,2.58,25.95
6.52,6.46,7.17,27.29
0.32,0.49,4.88,-7.36
2.95,5.83,5.16,32.78
6.95,7.54,2.26,42.04
5.87,5.76,0.85,41.51
6.75,0.95,2.78,16.42
1.02,2.89,5.71,6.23
5.3,5.06,3.96,35.7
5.5,3.55,4.69,21.35
4.22,2.71,3.16,13.48
4.59,3.57,3.49,17.21
4.83,2.11,4.86,14.97
3.72,7.2,2.96,27.89
4.96,0.15,1.87,22.08
6.35,0.29,3.89,20.5
4.16,7.7,5.92,34.06
6.17,3.76,1.84,28.63
4.3,3.24,0.76,31.23
4.36,-1.93,5.36,-1.2
2.67,0.35,6.65,-1.84
2.25,3.14,2.4,17.74
1.85,4.91,5.74,28.4
-2.1,1.36,3.48,-1.3
1.69,2.72,3.32,15.43
2.25,2.88,6.68,8.22
2.71,5.52,5.37,27.13
8.16,5.05,4.68,31.82
6.44,6.2,6.07,38.14
5.09,2.78,3.15,8.11
1.63,-0.31,5.31,-3.88
5.44,5.08,4.95,35.34
5.16,2.54,3.29,16.87
0.48,3.95,2.26,20.18
8.13,3.92,0.14,31.74
2.31,7.8,2.14,35.65
1.33,3.18,7.63,4.38
4.8,5.77,4.88,29.77
1.08,5.38,4.09,16.55
4.35,7.46,2.32,39.7
4.58,5.09,9.56,16.35
3.38,4.09,5.89,18.13
7.44,3.19,5.34,17.28
4.2,8.32,3.17,40.54
5.0,3.9,9.35,13.0
3.32,4.97,5.03,28.05
1.61,-1.34,3.45,5.85
3.86,13.07,3.72,56.1
3.58,6.58,8.11,24.53
7.95,5.58,5.75,29.7
4.87,4.44,3.88,24.07
6.55,0.95,2.57,12.01
6.95,2.69,3.59,22.89
5.97,5.42,1.24,36.06
9.15,3.59,5.08,19.91
2.72,2.73,0.99,16.17
3.87,4.55,6.8,8.45
8.32,5.1,4.26,31.85
0.48,7.13,3.64,36.78
10.97,2.3,0.43,37.03
6.78,1.95,5.53,23.16
5.88,6.48,4.57,35.15
0.63,9.7,7.07,27.62
3.95,5.09,7.44,30.44
4.49,2.87,0.82,24.38
0.13,2.68,9.97,-6.0
6.66,4.61,3.87,28.89
4.78,1.77,5.49,8.72
7.62,3.91,0.57,31.47
6.0,4.06,3.73,31.32
0.69,2.67,1.05,7.73
2.29,4.36,2.28,20.38
5.12,5.41,2.23,33.32
3.31,2.73,5.37,8.75
2.35,6.75,0.58,28.76
3.43,3.36,3.37,18.65
3.98,2.0,3.54,14.21
5.96,3.6,3.6,21.32
5.33,5.25,4.21,34.13
4.46,5.3,-1.67,36.65
6.14,2.91,2.13,25.7
2.24,4.85,3.2,20.82
5.18,3.45,3.58,28.36
2.99,-0.81,1.94,4.38
1.51,6.65,1.72,39.46
0.02,3.59,1.03,22.35
5.15,2.37,7.71,6.77
4.27,3.01,6.31,15.31
4.78,5.9,-0.66,42.91
7.42,6.06,3.46,33.89
6.19,3.06,2.68,24.56
2.58,8.59,4.59,30.53
1.87,1.75,-0.37,13.55
5.73,3.64,0.73,26.49
2.43,5.66,1.11,35.31
7.06,7.23,3.12,36.88
4.86,3.94,4.57,21.88
-1.56,7.27,1.79,31.59
3.43,3.2,5.58,13.86
2.57,0.35,4.89,1.82
5.84,5.65,3.66,36.59
4.26,4.73,6.26,9.36
3.44,6.32,2.24,39.66
6.16,5.84,5.06,30.97
2.85,4.61,1.56,25.27
3.33,2.84,3.28,27.69
-4.0,5.6,7.07,5.22
4.77,1.37,2.25,13.41
4.64,2.75,3.35,19.81
2.41,8.38,4.34,34.97
2.81,1.83,4.58,13.96
6.41,0.98,4.11,9.07
2.19,0.32,6.38,-1.5
3.76,4.1,6.97,18.62
0.94,3.97,2.11,20.36
5.63,3.98,4.91,20.44
1.18,0.11,1.61,3.78
2.58,6.36,4.06,36.09
6.05,2.05,9.07,3.59
6.57,6.08,4.65,34.07
0.06,2.75,7.5,8.41
5.29,2.93,2.95,17.5
2.98,7.67,5.04,29.15
-1.14,6.04,3.76,19.44
5.24,7.26,7.89,29.56
6.41,3.0,4.13,24.93
4.44,1.69,0.64,26.47
4.11,1.83,3.62,16.69
5.93,9.31,9.13,37.84
4.36,10.01,3.15,40.71
4.17,6.19,3.66,35.67
0.71,0.33,3.91,0.06
1.79,4.66,6.8,14.12
5.5,0.6,5.52,7.47
1.35,1.1,6.41,10.02
3.45,4.0,6.47,20.58
4.81,7.64,7.91,30.62
3.51,2.94,1.99,22.94
1.15,3.8,4.37,18.5
5.36,1.36,7.02,10.94
7.72,2.97,6.54,25.15
1.85,4.64,5.59,20.05
6.12,7.8,4.79,38.34
2.9,4.9,2.86,18.11
4.86,5.14,0.33,40.5
5.02,1.62,4.31,15.41
0.66,5.12,0.94,25.72
5.33,2.93,3.33,21.12
6.33,3.84,1.09,36.06
6.78,3.3,1.3,26.92
1.64,1.99,5.76,12.87
4.36,4.08,2.95,24.74
5.33,8.05,1.16,48.31
3.16,-2.89,3.92,-7.26
6.21,0.94,4.65,17.47
3.7,2.01,0.55,12.77
1.09,7.92,3.76,35.63
5.92,5.47,4.53,33.1
4.27,1.06,3.43,5.67
3.12,2.79,0.88,17.89
6.0,8.22,6.85,34.05
2.25,5.29,5.42,16.43
3.94,8.54,6.64,30.61
4.85,5.37,-0.97,40.42
4.83,0.72,3.67,17.35
1.34,-0.2,3.07,-5.29
6.02,6.22,3.7,29.95
4.29,1.0,7.51,-4.19
1.86,3.01,4.69,7.49
2.77,7.27,2.81,29.23
2.85,4.9,4.13,18.84
2.63,-0.41,0.71,13.04
8.21,4.01,8.05,25.53
0.14,-0.49,6.13,-12.3
6.65,5.55,4.09,32.11
8.84,1.56,2.53,33.47
6.77,1.92,3.69,17.64
0.71,3.38,5.23,8.35
3.84,3.43,6.82,3.98
1.99,7.05,2.57,30.36
7.25,8.26,5.16,42.05
7.22,3.46,3.45,28.31
4.91,0.18,3.64,14.15
4.4,2.81,4.19,17.51
9.13,4.4,4.03,34.25
4.67,4.46,6.57,20.32
6.06,7.18,7.53,31.91
4.07,6.65,3.65,37.48
10.01,5.48,4.29,44.17
3.78,6.72,5.41,38.69
6.89,1.64,-1.2,29.59
7.98,2.24,5.52,23.42
8.17,5.2,3.96,25.74
6.2,2.0,6.62,16.73
3.28,4.71,8.56,14.73
2.6,3.86,0.86,22.48
4.75,5.91,5.81,30.55
0.64,2.78,2.01,14.58
0.49,0.02,3.84,-8.26
0.09,4.9,4.32,19.28
3.7,5.0,6.44,22.49
1.3,5.78,6.14,19.51
2.24,4.56,1.75,24.1
0.6,3.82,4.36,12.59
-0.2,3.7,5.04,15.88
2.95,5.73,3.56,32.53
