1.77,2.67,0
3.72,4.03,1
6.66,2.89,2
8.51,1.98,3
0.53,2.98,0
4.51,5.47,1
5.42,0.26,2
9.11,3.03,3
1.65,4.28,0
5.47,5.72,1
4.87,2.6,2
8.49,3.17,3
1.86,2.95,0
5.74,5.18,1
3.91,2.6,2
9.49,3.23,3
0.73,3.78,0
4.13,5.46,1
4.14,2.49,2
8.44,2.86,3
0.67,2.95,0
4.72,4.31,1
6.04,1.29,2
7.47,3.96,3
2.33,3.27,0
5.93,6.3,1
4.36,0.34,2
10.08,3.29,3
1.2,2.41,0
4.05,4.49,1
4.42,1.51,2
8.14,3.26,3
1.0,2.89,0
4.87,6.1,1
5.01,1.39,2
7.64,3.09,3
1.35,2.23,0
3.96,5.68,1
4.78,1.19,2
9.1,2.1,3
-0.28,3.35,0
4.6,6.42,1
5.73,2.27,2
8.02,3.91,3
1.68,3.25,0
3.89,5.58,1
3.42,2.16,2
8.82,3.86,3
2.01,2.9,0
4.26,5.68,1
4.71,0.64,2
7.57,3.79,3
1.19,3.19,0
2.33,5.8,1
3.19,2.03,2
8.32,3.09,3
2.15,2.22,0
4.52,5.48,1
4.65,1.14,2
8.4,1.6,3
-0.28,4.24,0
4.87,5.72,1
3.91,2.78,2
8.08,3.52,3
1.06,3.25,0
4.13,5.26,1
5.04,0.25,2
9.24,1.92,3
0.56,3.91,0
5.07,4.78,1
4.67,0.27,2
7.17,2.95,3
1.14,2.22,0
3.46,5.34,1
4.77,1.71,2
8.54,3.03,3
1.33,1.93,0
5.22,4.41,1
6.05,2.24,2
10.3,3.5,3
1.67,2.71,0
2.96,5.8,1
6.03,1.95,2
8.58,2.89,3
1.87,3.56,0
4.14,6.6,1
5.39,1.02,2
8.45,2.28,3
1.62,3.05,0
4.14,6.78,1
4.93,2.02,2
7.76,1.9,3
2.48,3.18,0
3.71,4.8,1
5.38,1.36,2
8.28,1.26,3
0.88,2.83,0
4.13,5.29,1
5.32,1.93,2
7.22,2.76,3
1.15,2.57,0
4.25,5.96,1
6.4,2.35,2
7.73,3.75,3
0.63,2.72,0
5.54,5.58,1
4.05,0.69,2
7.49,3.84,3
0.38,3.24,0
4.17,4.67,1
4.04,2.25,2
7.74,3.91,3
0.84,5.0,0
4.51,5.62,1
5.18,0.62,2
9.04,3.78,3
1.61,2.63,0
4.67,5.61,1
4.97,1.8,2
7.88,3.32,3
0.88,2.23,0
3.79,6.02,1
6.1,2.17,2
9.75,3.91,3
1.14,3.29,0
3.94,4.67,1
4.26,1.18,2
7.57,2.79,3
0.42,2.53,0
4.04,4.2,1
5.13,0.16,2
8.59,3.95,3
1.09,3.6,0
4.23,5.69,1
6.23,0.36,2
9.19,3.96,3
1.34,2.76,0
4.31,5.81,1
3.64,2.05,2
7.5,2.2,3
1.01,3.57,0
3.23,4.05,1
4.22,2.26,2
7.67,2.42,3
1.25,2.6,0
5.27,6.61,1
3.6,1.69,2
8.23,4.65,3
0.75,2.09,0
4.41,4.82,1
5.34,1.12,2
8.8,3.43,3
1.39,3.28,0
5.13,5.51,1
5.88,1.55,2
9.3,4.18,3
0.97,3.55,0
4.41,5.03,1
4.66,1.19,2
8.17,3.69,3
1.5,3.59,0
4.46,6.16,1
3.74,1.27,2
8.52,4.22,3
1.15,3.33,0
4.25,4.62,1
4.13,3.36,2
7.93,4.82,3
1.74,2.83,0
4.67,7.06,1
4.71,2.79,2
8.68,2.57,3
1.13,2.96,0
4.8,5.45,1
5.6,2.64,2
6.69,3.85,3
2.79,1.66,0
5.02,5.26,1
5.11,0.61,2
9.04,4.15,3
2.57,3.26,0
5.07,5.7,1
6.57,2.56,2
7.15,2.77,3
2.06,2.75,0
4.14,4.67,1
4.08,1.44,2
8.94,3.65,3
2.82,4.2,0
5.23,6.09,1
6.44,0.53,2
7.67,3.12,3
0.8,4.42,0
5.5,5.13,1
4.67,1.33,2
7.19,5.19,3
0.64,2.93,0
4.48,5.8,1
3.49,2.15,2
9.19,3.22,3
0.74,2.38,0
5.57,5.34,1
4.56,0.54,2
8.18,4.03,3
2.19,3.01,0
4.88,5.74,1
4.84,2.29,2
8.04,4.28,3
1.0,4.71,0
3.51,5.21,1
5.96,0.74,2
7.49,3.85,3
-0.25,4.48,0
3.8,5.2,1
5.7,1.63,2
8.79,2.51,3
1.15,2.33,0
5.57,5.63,1
5.53,2.09,2
8.72,3.23,3
2.07,2.52,0
4.61,4.25,1
5.61,2.27,2
8.85,3.75,3
0.37,4.48,0
3.62,6.01,1
5.27,2.92,2
8.21,4.78,3
1.5,3.85,0
3.76,5.08,1
4.39,1.43,2
6.83,4.32,3
1.34,3.11,0
4.45,4.89,1
3.5,1.09,2
8.81,4.59,3
1.82,3.32,0
4.33,5.75,1
4.25,1.61,2
8.09,5.66,3
-0.53,3.76,0
4.84,5.99,1
5.45,2.45,2
8.43,4.82,3
2.17,3.67,0
4.81,4.99,1
3.63,2.5,2
8.54,2.74,3
1.17,1.48,0
3.53,4.6,1
5.17,0.29,2
8.31,4.4,3
1.59,3.61,0
4.49,5.66,1
4.55,1.54,2
8.56,3.88,3
1.61,4.7,0
4.39,3.73,1
4.55,0.9,2
8.18,3.07,3
3.9,4.0,0
5.87,5.74,1
4.82,1.91,2
9.4,4.69,3
1.69,3.49,0
5.51,4.58,1
4.25,0.99,2
10.39,3.2,3
0.59,1.13,0
5.05,6.39,1
4.52,3.68,2
8.46,3.45,3
1.23,4.06,0
4.44,4.39,1
5.19,1.81,2
8.42,3.09,3
0.33,3.17,0
4.6,4.21,1
4.31,1.1,2
8.11,4.78,3
-0.0,2.29,0
3.59,6.6,1
3.96,0.39,2
8.64,2.96,3
1.15,3.01,0
4.46,6.18,1
4.87,0.72,2
8.84,2.94,3
1.64,4.17,0
4.92,4.24,1
4.99,0.13,2
8.91,4.59,3
1.77,3.5,0
3.6,5.99,1
4.81,2.19,2
8.51,2.51,3
1.47,2.96,0
5.18,5.09,1
5.58,1.28,2
8.81,2.68,3
